2016-10-16 22:20:32;4;TEST;100;3000;0;0;;15.00;0;0;;-137;-;Stop;0
2016-10-16 22:21:56;4;TEST;100;3000;0;0;;15.00;0;0;;-146;-;Stop;0
2016-10-16 22:23:18;4;TEST;100;3000;0;0;;15.00;0;0;;-155;-;Stop;0
2016-10-16 22:24:08;4;TEST;100;3000;0;0;;15.00;0;0;;-161;-;Stop;0
2016-10-16 22:24:43;4;TEST;100;3000;0;0;;15.00;0;0;;-165;-;Stop;0
2016-10-16 22:25:28;4;TEST;100;3000;0;0;;15.00;0;0;;-170;-;Stop;0
2016-10-16 22:26:02;4;TEST;100;3000;0;0;;15.00;0;0;;-174;-;Stop;0
2016-10-16 22:29:36;4;TEST;100;3000;0;0;;15.00;0;0;;-197;-;Stop;0
2016-10-16 22:30:16;4;TEST;100;3000;0;0;;15.00;0;0;;-202;-;Stop;0
2016-10-16 22:30:57;4;TEST;100;3000;0;0;;15.00;0;0;;-206;-;Stop;0
2016-10-16 22:31:31;4;TEST;100;3000;0;0;;15.00;0;0;;-210;-;Stop;0
2016-10-16 22:32:06;4;TEST;100;3000;8;0.8683519;240.75;15.00;0;0;;-206;0;Vyroba;0
2016-10-16 22:32:40;4;TEST;100;3000;8;0.8683519;245.00;15.00;0;0;;-210;0;Vyroba;0
2016-10-16 22:33:14;4;TEST;100;3000;8;0.8683519;249.25;15.00;0;0;;-214;0;Vyroba;0
2016-10-16 22:33:47;4;TEST;100;3000;10;0.557056;202.70;15.00;3;2.981888;675.67;-215;30.0;Vyroba;0
2016-10-16 22:34:22;4;TEST;100;3000;10;0.557056;206.20;15.00;3;2.981888;687.33;-219;30.0;Vyroba;0
