2016-09-28 22:29:11;4;TEST;100;3000;141;0;12.42;15.00;7;0;250.14;-54;4.96;Vyroba;0
2016-09-28 22:29:19;4;TEST;100;3000;143;0;12.30;15.00;7;0;251.29;-52;4.90;Vyroba;0
2016-09-28 22:29:27;4;TEST;100;3000;145;0;12.19;15.00;7;0;252.43;-51;4.83;Vyroba;0
2016-09-28 22:29:35;4;TEST;100;3000;147;0;12.07;15.00;7;0;253.57;-50;4.76;Vyroba;0
2016-09-28 22:29:42;4;TEST;100;3000;149;0;11.96;15.00;7;0;254.57;-49;4.70;Vyroba;0
2016-09-28 22:29:50;4;TEST;100;3000;151;0;11.85;15.00;7;0;255.71;-48;4.64;Vyroba;0
2016-09-28 22:29:58;4;TEST;100;3000;153;0;11.75;15.00;7;0;256.86;-47;4.58;Vyroba;0
2016-09-28 22:30:06;4;TEST;100;3000;155;0;11.65;15.00;7;0;258.00;-46;4.52;Vyroba;0
2016-09-28 22:30:14;4;TEST;100;3000;157;0;11.55;15.00;7;0;259.14;-45;4.46;Vyroba;0
2016-09-28 22:30:22;4;TEST;100;3000;158;0;11.53;15.00;7;0;260.29;-44;4.43;Vyroba;0
2016-09-28 22:30:30;4;TEST;100;3000;160;0;11.44;15.00;8;0;228.75;-43;5.00;Vyroba;0
2016-09-28 22:30:38;4;TEST;100;3000;162;0;11.35;15.00;8;0;229.75;-42;4.94;Vyroba;0
2016-09-28 22:30:46;4;TEST;100;3000;164;0;11.26;15.00;8;0;230.75;-41;4.88;Vyroba;0
2016-09-28 22:30:53;4;TEST;100;3000;166;0;11.16;15.00;8;0;231.63;-40;4.82;Vyroba;0
2016-09-28 22:31:01;4;TEST;100;3000;168;0;11.08;15.00;8;0;232.63;-39;4.76;Vyroba;0
2016-09-28 22:31:09;4;TEST;100;3000;170;0;10.99;15.00;8;0;233.63;-38;4.71;Vyroba;0
2016-09-28 22:31:17;4;TEST;100;3000;172;0;10.91;15.00;8;0;234.63;-37;4.65;Vyroba;0
2016-09-28 22:31:25;4;TEST;100;3000;173;0;10.90;15.00;8;0;235.63;-36;4.62;Vyroba;0
2016-09-28 22:31:35;4;TEST;100;3000;175;0;10.83;15.00;8;0;236.88;-36;4.57;Vyroba;0
2016-09-28 22:31:43;4;TEST;100;3000;178;0;10.69;15.00;8;0;237.88;-33;4.49;Vyroba;0
2016-09-28 22:31:51;4;TEST;100;3000;180;0;10.62;15.00;9;0;212.33;-32;5.00;Vyroba;0
2016-09-28 22:31:59;4;TEST;100;3000;181;0;10.60;15.00;9;0;213.22;-32;4.97;Vyroba;0
2016-09-28 22:32:07;4;TEST;100;3000;183;0;10.53;15.00;9;0;214.11;-31;4.92;Vyroba;0
2016-09-28 22:32:15;4;TEST;100;3000;185;0;10.46;15.00;9;0;215.00;-30;4.86;Vyroba;0
2016-09-28 22:32:23;4;TEST;100;3000;187;0;10.39;15.00;9;0;215.89;-29;4.81;Vyroba;0
2016-09-28 22:32:30;4;TEST;100;3000;189;0;10.32;15.00;9;0;216.67;-28;4.76;Vyroba;0
2016-09-28 22:32:38;4;TEST;100;3000;191;0;10.25;15.00;9;0;217.56;-27;4.71;Vyroba;0
2016-09-28 22:32:46;4;TEST;100;3000;193;0;10.19;15.00;9;0;218.44;-25;4.66;Vyroba;0
2016-09-28 22:32:54;4;TEST;100;3000;195;0;10.12;15.00;9;0;219.33;-24;4.62;Vyroba;0
2016-09-28 22:33:02;4;TEST;100;3000;197;0;10.06;15.00;9;0;220.22;-23;4.57;Vyroba;0
2016-09-28 22:33:10;4;TEST;100;3000;198;0;10.05;15.00;9;0;221.11;-23;4.55;Vyroba;0
2016-09-28 22:33:18;4;TEST;100;3000;200;0;9.99;15.00;10;0;199.80;-22;5.00;Vyroba;0
2016-09-28 22:33:26;4;TEST;100;3000;202;0;9.93;15.00;10;0;200.60;-21;4.95;Vyroba;0
2016-09-28 22:33:34;4;TEST;100;3000;204;0;9.87;15.00;10;0;201.30;-20;4.90;Vyroba;0
2016-09-28 22:33:41;4;TEST;100;3000;206;0;9.81;15.00;10;0;202.10;-19;4.85;Vyroba;0
2016-09-28 22:33:49;4;TEST;100;3000;208;0;9.75;15.00;10;0;202.90;-17;4.81;Vyroba;0
2016-09-28 22:35:14;4;TEST;100;3000;226;0;9.35;15.00;11;0;192.18;-9;4.87;Vyroba;0
2016-09-28 22:35:32;4;TEST;100;3000;232;0;9.19;15.00;11;0;193.82;-5;4.74;Vyroba;0
2016-09-28 22:35:40;4;TEST;100;3000;234;0;9.15;15.00;11;0;194.55;-4;4.70;Vyroba;0
2016-09-28 22:35:48;4;TEST;100;3000;236;0;9.10;15.00;11;0;195.27;-3;4.66;Vyroba;0
2016-09-28 22:35:56;4;TEST;100;3000;238;0;9.06;15.00;11;0;196.00;-2;4.62;Vyroba;0
2016-09-28 22:36:10;4;TEST;100;3000;241;0;9.00;15.00;12;0;180.83;0;4.98;Vyroba;0
2016-09-28 22:36:18;4;TEST;100;3000;243;0;8.96;15.00;12;0;181.50;1;4.94;Vyroba;0
2016-09-28 22:36:26;4;TEST;100;3000;245;0;8.92;15.00;12;0;182.17;2;4.90;Vyroba;0
2016-09-28 22:36:59;4;TEST;100;3000;253;0;8.77;15.00;12;0;184.92;6;4.74;Vyroba;0
2016-09-28 22:37:07;4;TEST;100;3000;255;0;8.73;15.00;12;0;185.58;8;4.71;Vyroba;0
2016-09-28 22:37:15;4;TEST;100;3000;257;0;8.70;15.00;12;0;186.25;9;4.67;Vyroba;0
2016-09-28 22:37:27;4;TEST;100;3000;259;0;8.68;15.00;12;0;187.25;9;4.63;Vyroba;0
